Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Events
2011-10-28,9,54852748,0,63.96,3.372,221.315968,6.054,0
2011-11-04,9,59785508,0,54.46,3.332,221.4820864,6.054,0
2011-11-11,9,59457412,0,58.28,3.297,221.6482304,6.054,0
2011-11-18,9,54241428,0,58.8,3.308,221.8803968,6.054,0
2011-12-02,9,61311520,0,46.84,3.172,222.3975424,6.054,0
2011-12-09,9,63032728,0,37.65,3.158,222.656128,6.054,0
2011-12-16,9,70555800,0,47.31,3.159,222.88256,6.054,0
2011-12-23,9,90532464,0,44.43,3.112,223.066112,6.054,0
2011-12-30,9,54978836,1,43.41,3.129,223.249664,6.054,1
2012-01-06,9,51958568,0,47.54,3.157,223.4332416,5.667,0
2012-01-20,9,48013004,0,51.56,3.268,223.7114368,5.667,0
2012-01-27,9,48245120,0,49.38,3.29,223.8060544,5.667,0
2012-02-03,9,54996788,0,54.43,3.36,223.900672,5.667,0
2012-02-10,9,60973612,1,44.03,3.409,223.9952896,5.667,1
2012-02-17,9,65896504,0,43.81,3.51,224.1588736,5.667,0
2012-02-24,9,56357880,0,53.67,3.555,224.374144,5.667,0
2012-03-02,9,61949828,0,57.2,3.63,224.5894144,5.667,0
2012-03-09,9,57495596,0,54.03,3.669,224.8046848,5.667,0
2012-03-16,9,55037356,0,59.94,3.734,224.959488,5.667,0
2012-03-23,9,55079132,0,58.79,3.787,225.0336768,5.667,0
2012-03-30,9,57498536,0,67.87,3.845,225.107872,5.667,0
2012-04-06,9,67788600,0,68.83,3.891,225.1820544,5.539,0
2012-04-13,9,57853984,0,69.19,3.891,225.2562432,5.539,0
2012-04-20,9,54281904,0,68.04,3.877,225.311744,5.539,0
2012-04-27,9,55041500,0,73.06999999999998,3.814,225.3672448,5.539,0
2012-05-04,9,58628908,0,78.98,3.749,225.4227712,5.539,0
2012-05-18,9,57146392,0,69.52,3.63,225.4942464,5.539,0
2012-06-01,9,58364860,0,80.26,3.501,225.4946048,5.539,0
2012-06-08,9,58252544,0,78.90999999999998,3.452,225.494784,5.539,0
2012-06-22,9,56217312,0,81.04999999999998,3.346,225.5495936,5.539,0
2012-07-06,9,57879036,0,84.15,3.227,225.6346368,5.277,0
2012-07-13,9,53653764,0,82.39,3.256,225.6771584,5.277,0
2012-07-20,9,51399156,0,83.39,3.311,225.6871168,5.277,0
2012-08-03,9,53388752,0,90.23,3.417,225.7070336,5.277,0
2012-08-10,9,53871348,0,88.65999999999998,3.494,225.7170176,5.277,0
2012-08-17,9,53515348,0,86.37,3.571,225.7995264,5.277,0
2012-08-24,9,57288776,0,77.9,3.62,225.9364608,5.277,0
2012-08-31,9,57687916,0,80.70999999999998,3.638,226.0734208,5.277,0
2012-09-07,9,56581228,1,87.93,3.73,226.2103552,5.277,1
2012-09-14,9,52342736,0,73.54999999999998,3.717,226.3567616,5.277,0
2012-09-21,9,53375688,0,69.92,3.721,226.5599232,5.277,0
2012-09-28,9,51636104,0,76.79999999999998,3.666,226.7630848,5.277,0
2012-10-19,9,54200944,0,68.01,3.594,227.214288,4.954,0
2012-10-26,9,54973148,0,69.52,3.506,227.2328192,4.954,0
2010-02-05,10,219304880,0,54.34,2.962,126.4420608,9.765,0
2010-02-12,10,217602848,1,49.96,2.828,126.496256,9.765,1
2010-02-19,10,211343264,0,58.22,2.915,126.5262848,9.765,0
2010-02-26,10,200677504,0,52.77,2.825,126.5522816,9.765,0
2010-03-05,10,198709008,0,55.92,2.877,126.5782912,9.765,0
2010-03-12,10,194134608,0,52.33,3.034,126.604288,9.765,0
2010-03-19,10,194687504,0,61.46,3.054,126.6066432,9.765,0
2010-03-26,10,189353248,0,60.05,2.98,126.6050688,9.765,0
2010-04-02,10,213865200,0,63.66,3.086,126.6034816,9.524,0
2010-04-09,10,204106944,0,65.29,3.004,126.6019072,9.524,0
2010-04-16,10,182624144,0,69.74,3.109,126.5621,9.524,0
2010-04-23,10,182952176,0,66.42,3.05,126.4713344,9.524,0
2010-04-30,10,179069456,0,69.76,3.105,126.3805696,9.524,0
2010-05-07,10,192143216,0,71.06,3.127,126.2898,9.524,0
2010-05-14,10,180805648,0,73.87999999999998,3.145,126.2085504,9.524,0
2010-05-21,10,184761360,0,78.31999999999998,3.12,126.184384,9.524,0
2010-05-28,10,190461824,0,76.67,3.058,126.1602304,9.524,0
2010-06-04,10,193140624,0,82.81999999999998,2.941,126.136064,9.524,0
2010-06-11,10,182752176,0,89.67,3.057,126.1118976,9.524,0
2010-06-18,10,183763616,0,83.48999999999998,2.935,126.114,9.524,0
2010-06-25,10,176817232,0,90.32,3.084,126.1266,9.524,0
2010-07-02,10,184589392,0,92.89,2.978,126.1392,9.199,0
2010-07-09,10,176979344,0,91.03,3.1,126.1518,9.199,0
2010-07-16,10,182805248,0,91.8,2.971,126.1498112,9.199,0
2010-07-23,10,183167600,0,88.44,3.112,126.1283584,9.199,0
2010-07-30,10,183266400,0,85.03,3.017,126.1069056,9.199,0
2010-08-06,10,194923616,0,86.12999999999998,3.123,126.0854528,9.199,0
2010-08-20,10,198319056,0,89.87999999999998,3.041,126.0766464,9.199,0
2010-08-27,10,172756544,0,84.98999999999998,3.022,126.0892928,9.199,0
2010-09-03,10,176633152,0,83.79999999999998,3.087,126.1019392,9.199,0
2010-09-10,10,172053024,1,84.04,2.961,126.1145856,9.199,1
2010-09-17,10,171675584,0,85.51999999999998,3.028,126.145472,9.199,0
2010-09-24,10,165503680,0,85.75,2.939,126.1900288,9.199,0
2010-10-01,10,164589296,0,86.01,3.001,126.2346,9.003,0
2010-10-08,10,177219248,0,77.04,2.924,126.279168,9.003,0
2010-10-15,10,170385024,0,75.48,3.08,126.3266816,9.003,0
2010-10-22,10,174023408,0,68.12,3.014,126.3815424,9.003,0
2010-10-29,10,174130848,0,68.76,3.13,126.436416,9.003,0
2010-11-05,10,183221200,0,71.04,3.009,126.4912896,9.003,0
2010-11-12,10,189590160,0,61.24,3.13,126.5461632,9.003,0
2010-11-19,10,194917712,0,58.83,3.047,126.6072,9.003,0
2010-11-26,10,293994624,1,55.33,3.162,126.6692608,9.003,1
2010-12-03,10,225120672,0,51.17,3.041,126.731328,9.003,0
2010-12-10,10,241179024,0,60.51,3.091,126.7934,9.003,0
2010-12-17,10,281164672,0,59.15,3.125,126.879488,9.003,0
2010-12-24,10,374905760,0,57.06,3.236,126.9835776,9.003,0
2010-12-31,10,170729808,1,49.67,3.148,127.08768,9.003,1
2011-01-14,10,171080352,0,49.98,3.312,127.3009408,8.744,0
2011-01-21,10,167755616,0,56.75,3.336,127.4404864,8.744,0
2011-01-28,10,171576912,0,53.03,3.231,127.580032,8.744,0
2011-02-04,10,196804592,0,44.88,3.348,127.7195776,8.744,0
2011-02-11,10,211540832,1,51.51,3.381,127.859128,8.744,1
2011-02-18,10,210693456,0,61.77,3.43,127.99525,8.744,0
2011-02-25,10,196799664,0,53.59,3.398,128.13,8.744,0
2011-03-04,10,195800320,0,56.96,3.674,128.26475,8.744,0
2011-03-11,10,193346912,0,64.22,3.63,128.3995,8.744,0
2011-03-18,10,188473424,0,70.12,3.892,128.512192,8.744,0
2011-03-25,10,181579888,0,62.53,3.716,128.616064,8.744,0
2011-04-01,10,182773312,0,67.64,3.772,128.719936,8.494,0
2011-04-08,10,187072080,0,73.03,3.818,128.823808,8.494,0
2011-04-15,10,178176720,0,61.05,4.089,128.9107328,8.494,0
2011-04-22,10,200483120,0,75.93,3.917,128.9553,8.494,0
2011-04-29,10,187364640,0,73.37999999999998,4.151,128.999872,8.494,0
2011-05-06,10,184136992,0,73.56,4.193,129.0444288,8.494,0
2011-05-13,10,171299552,0,74.04,4.202,129.089,8.494,0
2011-05-20,10,172090800,0,72.62,3.99,129.0756736,8.494,0
2011-05-27,10,174300032,0,78.62,3.933,129.0623488,8.494,0
2011-06-03,10,179221088,0,81.87,3.893,129.0490368,8.494,0
2011-06-17,10,181793472,0,87.95999999999998,3.935,129.0432,8.494,0
2011-06-24,10,171181312,0,90.69,3.807,129.0663,8.494,0
2011-07-01,10,175136976,0,95.36000000000001,3.842,129.0894,8.256999999999998,0
2011-07-08,10,169970832,0,88.56999999999998,3.793,129.1125,8.256999999999998,0
2011-07-22,10,177434256,0,88.59,3.697,129.1507712,8.256999999999998,0
2011-07-29,10,174584128,0,86.75,3.694,129.1677056,8.256999999999998,0
2011-08-05,10,188630000,0,89.79999999999998,3.803,129.18464,8.256999999999998,0
2011-08-12,10,191739760,0,85.61,3.794,129.2015744,8.256999999999998,0
2011-08-19,10,195484960,0,87.4,3.743,129.240576,8.256999999999998,0
2011-08-26,10,172839904,0,91.59,3.663,129.283264,8.256999999999998,0
2011-09-02,10,175858736,0,91.61000000000001,3.798,129.3259392,8.256999999999998,0
2011-09-09,10,167057984,1,89.06,3.771,129.3686144,8.256999999999998,1
2011-09-23,10,168591056,0,82.51,3.789,129.518336,8.256999999999998,0
2011-09-30,10,162770736,0,82.26999999999998,3.877,129.6060672,8.256999999999998,0
2011-10-14,10,170475296,0,70.27,3.698,129.7706496,7.873999999999999,0
2011-10-21,10,174592864,0,77.90999999999998,3.842,129.7821568,7.873999999999999,0
2011-10-28,10,177179296,0,72.79,3.843,129.7936768,7.873999999999999,0
2011-11-04,10,190443856,0,68.57,3.828,129.8051968,7.873999999999999,0
2011-11-11,10,207657088,0,55.28,3.677,129.816704,7.873999999999999,0
2011-11-18,10,186908784,0,58.97,3.669,129.8268288,7.873999999999999,0
2011-11-25,10,295019872,1,60.68,3.76,129.8364,7.873999999999999,1
2011-12-02,10,206809712,0,57.29,3.701,129.8459648,7.873999999999999,0
2011-12-16,10,255503120,0,50.53,3.489,129.8980608,7.873999999999999,0
2011-12-23,10,348798688,0,48.36,3.541,129.9845504,7.873999999999999,0
2011-12-30,10,193069040,1,48.92,3.428,130.0710272,7.873999999999999,1
2012-01-06,10,168340176,0,59.85,3.443,130.1575168,7.545,0
2012-01-13,10,171156272,0,51.0,3.477,130.244,7.545,0
2012-01-20,10,167556288,0,54.51,3.66,130.279232,7.545,0
2012-02-03,10,186740304,0,56.85,3.543,130.3496832,7.545,0
2012-02-17,10,216870976,0,54.12,3.781,130.4546176,7.545,0
2012-02-24,10,203941568,0,56.02,3.95,130.550208,7.545,0
2012-03-02,10,199037104,0,57.62,3.882,130.6457984,7.545,0
2012-03-16,10,193081472,0,62.11,4.273,130.8261888,7.545,0
2012-03-23,10,183745776,0,56.54,4.288,130.89664,7.545,0
2012-03-30,10,181576048,0,67.92,4.294,130.9670912,7.545,0
2012-04-06,10,216338416,0,65.99,4.282,131.0375424,7.381999999999999,0
2012-04-13,10,197468752,0,70.28,4.254,131.108,7.381999999999999,0
2012-04-20,10,177716656,0,67.75,4.111,131.1173376,7.381999999999999,0
2012-04-27,10,171298752,0,80.11,4.088,131.1266688,7.381999999999999,0
2012-05-04,10,182136448,0,77.01999999999998,4.058,131.136,7.381999999999999,0
2012-05-18,10,179515280,0,85.19,4.308,131.0983168,7.381999999999999,0
2012-06-01,10,176747152,0,80.06,4.277,130.959232,7.381999999999999,0
2012-06-08,10,184049136,0,86.87,4.103,130.8896768,7.381999999999999,0
2012-06-15,10,181156288,0,88.58,4.144,130.8295296,7.381999999999999,0
2012-06-22,10,175533424,0,89.92,4.014,130.7929,7.381999999999999,0
2012-07-06,10,180599984,0,86.87,3.666,130.7196288,7.17,0
2012-07-13,10,176557184,0,89.79999999999998,3.723,130.683,7.17,0
2012-07-20,10,186996704,0,84.45,3.589,130.7012864,7.17,0
2012-07-27,10,181760368,0,83.98,3.769,130.7195776,7.17,0
2012-08-03,10,193944016,0,84.76,3.595,130.737872,7.17,0
2012-08-10,10,188043696,0,90.78,3.811,130.75616,7.17,0
2012-08-24,10,176498416,0,82.5,4.055,130.8381568,7.17,0
2012-08-31,10,165028560,0,86.97,3.886,130.8853504,7.17,0
2012-09-07,10,170828320,1,83.06999999999998,4.124,130.932544,7.17,1
2012-09-14,10,164016896,0,78.47,3.966,130.977664,7.17,0
2012-09-21,10,167185760,0,81.93,4.125,131.0103296,7.17,0
2012-09-28,10,169486240,0,82.51999999999998,3.966,131.043,7.17,0
2012-10-05,10,175897136,0,80.87999999999998,4.132,131.0756608,6.943,0
2012-10-12,10,171388912,0,76.03,4.468,131.1083392,6.943,0
2012-10-19,10,173483488,0,72.70999999999998,4.449,131.1499648,6.943,0
2012-10-26,10,174434912,0,70.5,4.301,131.1931008,6.943,0
2010-02-05,11,152800864,0,46.04,2.572,214.4248832,7.368,0
2010-02-12,11,157468416,1,48.01,2.548,214.5747968,7.368,1
2010-02-26,11,133640464,0,52.79,2.561,214.6475136,7.368,0
2010-03-05,11,142662272,0,53.96,2.625,214.675136,7.368,0
2010-03-12,11,133188320,0,64.1,2.667,214.7027584,7.368,0
2010-03-26,11,124562424,0,58.09,2.732,214.324096,7.368,0
2010-04-02,11,144621024,0,66.16,2.719,214.11808,7.343,0
2010-04-09,11,147030832,0,69.57,2.77,213.912064,7.343,0
2010-04-16,11,132324336,0,67.81,2.808,213.7726848,7.343,0
2010-04-23,11,128376656,0,68.37,2.795,213.7221888,7.343,0
2010-04-30,11,123976688,0,71.13,2.78,213.67168,7.343,0
2010-05-07,11,131232976,0,75.56999999999998,2.835,213.621184,7.343,0
2010-05-14,11,126679616,0,77.64,2.854,213.6196096,7.343,0
2010-05-21,11,127164664,0,76.97,2.826,213.9116928,7.343,0
2010-05-28,11,126427248,0,79.69,2.759,214.2037632,7.343,0
2010-06-04,11,139632224,0,79.65999999999998,2.705,214.4958336,7.343,0
2010-06-11,11,133957088,0,82.81,2.668,214.78792,7.343,0
2010-06-18,11,133652288,0,84.12999999999998,2.637,214.7858176,7.343,0
2010-06-25,11,126202512,0,84.5,2.653,214.6660736,7.343,0
2010-07-02,11,130260016,0,83.09,2.669,214.5463168,7.346,0
2010-07-09,11,128015648,0,83.01,2.642,214.4265728,7.346,0
2010-07-16,11,129060952,0,84.9,2.623,214.4176512,7.346,0
2010-07-23,11,124439000,0,84.56999999999998,2.608,214.5564928,7.346,0
2010-07-30,11,125017888,0,83.26,2.64,214.695344,7.346,0
2010-08-06,11,136963488,0,86.54,2.627,214.8342016,7.346,0
2010-08-20,11,143019232,0,88.93,2.664,214.9314304,7.346,0
2010-08-27,11,131126304,0,87.7,2.619,214.8898048,7.346,0
2010-09-03,11,130391424,0,84.94,2.577,214.8481792,7.346,0
2010-09-10,11,123142848,1,81.93,2.565,214.8065536,7.346,1
2010-09-17,11,121567632,0,83.04,2.582,214.832256,7.346,0
2010-09-24,11,117010328,0,77.36,2.624,214.9084416,7.346,0
2010-10-01,11,118249048,0,75.11,2.603,214.9846528,7.564,0
2010-10-15,11,117500368,0,71.46,2.72,215.1293184,7.564,0
2010-10-22,11,116983136,0,72.59999999999998,2.725,215.1784,7.564,0
2010-11-05,11,133275912,0,64.41,2.689,215.276544,7.564,0
2010-11-19,11,129234656,0,58.63,2.771,215.2074496,7.564,0
2010-11-26,11,175724256,1,69.9,2.735,215.0614016,7.564,1
2010-12-03,11,138052256,0,55.9,2.708,214.9153536,7.564,0
2010-12-10,11,156451648,0,53.33,2.843,214.7693056,7.564,0
2010-12-17,11,184397120,0,54.63,2.869,214.704912,7.564,0
2010-12-24,11,230626528,0,59.33,2.886,214.7017856,7.564,0
2011-01-07,11,117890544,0,54.43,2.976,214.6955136,7.551,0
2011-01-14,11,119444976,0,45.34,2.983,214.747072,7.551,0
2011-01-21,11,118777616,0,51.51,3.016,215.1268352,7.551,0
2011-01-28,11,110041872,0,51.04,3.01,215.5065856,7.551,0
2011-02-04,11,142254608,0,47.17,2.989,215.886336,7.551,0
2011-02-18,11,155474720,0,61.5,3.045,216.5843456,7.551,0
2011-02-25,11,132399936,0,68.74,3.065,216.8780288,7.551,0
2011-03-04,11,139945696,0,66.5,3.288,217.1716864,7.551,0
2011-03-11,11,131455728,0,63.29,3.459,217.4653696,7.551,0
2011-03-18,11,139181376,0,70.17,3.488,217.72352,7.551,0
2011-03-25,11,122977728,0,73.73999999999998,3.473,217.9674624,7.551,0
2011-04-01,11,125867408,0,69.1,3.524,218.2114304,7.574,0
2011-04-08,11,132740104,0,73.56999999999998,3.622,218.4553728,7.574,0
2011-04-22,11,138811856,0,78.31,3.807,218.851232,7.574,0
2011-04-29,11,135758992,0,79.97,3.81,219.023616,7.574,0
2011-05-06,11,133145344,0,71.39,3.906,219.1959808,7.574,0
2011-05-13,11,127795944,0,80.93,3.899,219.3683456,7.574,0
2011-05-20,11,123946696,0,76.97,3.907,219.127216,7.574,0
2011-05-27,11,121687648,0,85.61,3.786,218.8860672,7.574,0
2011-06-10,11,131462672,0,85.79,3.648,218.4037888,7.574,0
2011-06-17,11,133750672,0,87.9,3.637,218.3551744,7.574,0
2011-06-24,11,125458784,0,86.12999999999998,3.594,218.45094,7.574,0
2011-07-01,11,129747208,0,86.43,3.524,218.5467136,7.567,0
2011-07-08,11,133462800,0,87.17,3.48,218.6424832,7.567,0
2011-07-15,11,126654672,0,88.29999999999998,3.575,218.7275264,7.567,0
2011-07-22,11,129057648,0,87.79999999999998,3.651,218.785792,7.567,0
2011-07-29,11,121293864,0,89.45999999999998,3.682,218.8440576,7.567,0
2011-08-05,11,140319888,0,90.04,3.684,218.9023232,7.567,0
2011-08-12,11,135418848,0,90.3,3.638,218.9605888,7.567,0
2011-08-19,11,148416976,0,89.51,3.554,219.023264,7.567,0
2011-08-26,11,130470672,0,89.09,3.523,219.0866944,7.567,0
2011-09-02,11,129779240,0,91.44,3.533,219.1501056,7.567,0
2011-09-09,11,124943992,1,84.90999999999998,3.546,219.2135424,7.567,1
2011-09-16,11,127081600,0,85.11,3.526,219.3972992,7.567,0
2011-09-23,11,123577512,0,82.14,3.467,219.7414912,7.567,0
2011-09-30,11,119051584,0,84.4,3.355,220.085696,7.567,0
2011-10-07,11,134627104,0,76.97,3.285,220.4299008,7.197,0
2011-10-14,11,128638896,0,75.56,3.274,220.7486208,7.197,0
2011-10-21,11,132510752,0,70.91,3.353,220.9144064,7.197,0
2011-11-04,11,145828736,0,61.13,3.332,221.245968,7.197,0
2011-11-11,11,136605376,0,64.2,3.297,221.4117632,7.197,0
2011-11-18,11,131509160,0,66.17,3.308,221.6432896,7.197,0
2011-11-25,11,184895344,1,70.03,3.236,221.9011072,7.197,1
2011-12-02,11,139932240,0,56.89,3.172,222.1589504,7.197,0
2011-12-09,11,164665600,0,50.63,3.158,222.4167936,7.197,0
2011-12-16,11,178391008,0,59.69,3.159,222.6426368,7.197,0
2011-12-30,11,135208416,1,48.86,3.129,223.0090752,7.197,1
2012-01-06,11,128388552,0,54.44,3.157,223.1922944,6.833,0
2012-01-13,11,126473656,0,53.1,3.261,223.3755136,6.833,0
2012-01-20,11,120730328,0,56.43,3.268,223.4700544,6.833,0
2012-01-27,11,116267584,0,58.36,3.29,223.5645952,6.833,0
2012-02-03,11,137673216,0,60.24,3.36,223.6591104,6.833,0
2012-02-10,11,157428768,1,52.23,3.409,223.753648,6.833,1
2012-02-17,11,156960800,0,52.77,3.51,223.9170048,6.833,0
2012-02-24,11,137947296,0,61.11,3.555,224.1320192,6.833,0
2012-03-02,11,143838336,0,62.61,3.63,224.3470336,6.833,0
2012-03-09,11,141338272,0,61.44,3.669,224.5620224,6.833,0
2012-03-16,11,144188432,0,64.21,3.734,224.7166976,6.833,0
2012-03-23,11,130059360,0,67.16,3.787,224.790912,6.833,0
2012-03-30,11,130010400,0,70.23,3.845,224.8651264,6.833,0
2012-04-06,11,159632496,0,74.19,3.891,224.9393408,6.664,0
2012-04-13,11,147275200,0,72.73999999999998,3.891,225.0135552,6.664,0
2012-04-20,11,131535696,0,71.97,3.877,225.0689536,6.664,0
2012-04-27,11,123623832,0,73.4,3.814,225.124352,6.664,0
2012-05-04,11,137025120,0,79.06999999999998,3.749,225.1797504,6.664,0
2012-05-11,11,130014704,0,75.12999999999998,3.688,225.2351488,6.664,0
2012-05-18,11,135244224,0,72.53,3.63,225.2512,6.664,0
2012-05-25,11,129733584,0,78.44,3.561,225.2515072,6.664,0
2012-06-01,11,136159536,0,81.67,3.501,225.25184,6.664,0
2012-06-08,11,141434352,0,82.09999999999998,3.452,225.2521472,6.664,0
2012-06-15,11,141787536,0,84.97,3.393,225.2644864,6.664,0
2012-07-06,11,146112992,0,83.44,3.227,225.391616,6.334,0
2012-07-13,11,132023952,0,82.45999999999998,3.256,225.4340096,6.334,0
2012-07-20,11,134448384,0,82.40999999999998,3.311,225.4438912,6.334,0
2012-07-27,11,127239504,0,85.43,3.407,225.4537472,6.334,0
2012-08-03,11,139934112,0,86.94,3.417,225.4636288,6.334,0
2012-08-10,11,138897360,0,86.20999999999998,3.494,225.4735104,6.334,0
2012-08-24,11,140951568,0,83.17,3.62,225.6925952,6.334,0
2012-08-31,11,137287232,0,86.48999999999998,3.638,225.8292992,6.334,0
2012-09-14,11,126767504,0,79.61,3.717,226.1122048,6.334,0
2012-09-21,11,132613296,0,73.64,3.721,226.3151616,6.334,0
2012-09-28,11,122743072,0,77.67,3.666,226.5180928,6.334,0
2012-10-05,11,142279424,0,73.37,3.617,226.721024,6.034,0
2012-10-12,11,131196512,0,69.94,3.601,226.9239808,6.034,0
2012-10-19,11,123207320,0,73.76999999999998,3.594,226.968832,6.034,0
2012-10-26,11,120072944,0,74.26,3.506,226.9873664,6.034,0
2010-02-05,12,110004640,0,49.47,2.962,126.4420608,13.975,0
2010-02-12,12,111786336,1,47.87,2.946,126.496256,13.975,1
2010-02-19,12,109542168,0,54.83,2.915,126.5262848,13.975,0
2010-02-26,12,104861720,0,50.23,2.825,126.5522816,13.975,0
2010-03-05,12,107701824,0,53.77,2.987,126.5782912,13.975,0
2010-03-12,12,98559424,0,50.11,2.925,126.604288,13.975,0
2010-03-19,12,97208832,0,59.57,3.054,126.6066432,13.975,0
2010-03-26,12,98161584,0,60.06,3.083,126.6050688,13.975,0
2010-04-09,12,104123888,0,59.25,3.09,126.6019072,14.099,0
2010-04-16,12,95799752,0,64.95,3.109,126.5621,14.099,0
2010-04-23,12,99383344,0,64.55,3.05,126.4713344,14.099,0
2010-04-30,12,95422024,0,67.38,3.105,126.3805696,14.099,0
2010-05-07,12,104324024,0,70.15,3.127,126.2898,14.099,0
2010-05-14,12,96605496,0,68.44,3.145,126.2085504,14.099,0
2010-05-21,12,95837456,0,76.2,3.12,126.184384,14.099,0
2010-05-28,12,95545120,0,67.84,3.058,126.1602304,14.099,0
2010-06-04,12,104935736,0,81.39,2.941,126.136064,14.099,0
2010-06-11,12,101603968,0,90.84,2.949,126.1118976,14.099,0
2010-06-25,12,95800768,0,87.26999999999998,3.084,126.1266,14.099,0
2010-07-02,12,95195728,0,91.98,3.105,126.1392,14.18,0
2010-07-09,12,94350624,0,90.37,3.1,126.1518,14.18,0
2010-07-16,12,91640272,0,97.18,3.094,126.1498112,14.18,0
2010-07-23,12,91240368,0,99.22000000000001,3.112,126.1283584,14.18,0
2010-07-30,12,91354824,0,96.31,3.017,126.1069056,14.18,0
2010-08-06,12,96757696,0,92.95,3.123,126.0854528,14.18,0
2010-08-20,12,94844736,0,92.81,3.041,126.0766464,14.18,0
2010-08-27,12,100451648,0,93.19,3.129,126.0892928,14.18,0
2010-09-03,12,107575856,0,83.12,3.087,126.1019392,14.18,0
2010-09-10,12,90311904,1,83.62999999999998,3.044,126.1145856,14.18,1
2010-09-17,12,85288264,0,82.45,3.028,126.145472,14.18,0
2010-09-24,12,85191936,0,81.76999999999998,2.939,126.1900288,14.18,0
2010-10-01,12,85093624,0,85.2,3.001,126.2346,14.313,0
2010-10-08,12,91833568,0,71.82,3.013,126.279168,14.313,0
2010-10-15,12,86241984,0,75.0,2.976,126.3266816,14.313,0
2010-10-22,12,85788344,0,68.85,3.014,126.3815424,14.313,0
2010-11-05,12,92969072,0,65.49,3.129,126.4912896,14.313,0
2010-11-12,12,94247520,0,57.79,3.13,126.5461632,14.313,0
2010-11-26,12,160137744,1,47.66,3.162,126.6692608,14.313,1
2010-12-03,12,106953320,0,43.33,3.041,126.731328,14.313,0
2010-12-10,12,112193416,0,50.01,3.203,126.7934,14.313,0
2010-12-17,12,129560536,0,52.77,3.236,126.879488,14.313,0
2010-12-24,12,176824992,0,52.02,3.236,126.9835776,14.313,0
2010-12-31,12,89173688,1,45.64,3.148,127.08768,14.313,1
2011-01-07,12,91011024,0,37.64,3.287,127.1917696,14.021,0
2011-01-28,12,87311904,0,50.74,3.342,127.580032,14.021,0
2011-02-04,12,104606816,0,45.14,3.348,127.7195776,14.021,0
2011-02-11,12,108642160,1,51.3,3.381,127.859128,14.021,1
2011-02-25,12,104620368,0,48.45,3.53,128.13,14.021,0
2011-03-04,12,108524824,0,51.72,3.674,128.26475,14.021,0
2011-03-11,12,99767264,0,57.75,3.818,128.3995,14.021,0
2011-03-18,12,100950200,0,64.21,3.692,128.512192,14.021,0
2011-03-25,12,95410736,0,54.4,3.909,128.616064,14.021,0
2011-04-01,12,100546352,0,63.63,3.772,128.719936,13.736,0
2011-04-08,12,99836208,0,64.47,4.003,128.823808,13.736,0
2011-04-15,12,99095176,0,57.63,3.868,128.9107328,13.736,0
2011-04-22,12,101601944,0,72.12,4.134,128.9553,13.736,0
2011-05-06,12,102115448,0,68.4,4.193,129.0444288,13.736,0
2011-05-20,12,92413496,0,66.59,4.169,129.0756736,13.736,0
2011-05-27,12,96433248,0,76.67,4.087,129.0623488,13.736,0
2011-06-03,12,97032864,0,71.81,4.031,129.0490368,13.736,0
2011-06-10,12,99693792,0,78.72,3.981,129.035712,13.736,0
2011-06-17,12,98650496,0,86.84,3.935,129.0432,13.736,0
2011-06-24,12,99728272,0,88.95,3.898,129.0663,13.736,0
2011-07-01,12,96199336,0,89.84999999999998,3.842,129.0894,13.503,0
2011-07-08,12,94371736,0,89.9,3.705,129.1125,13.503,0
2011-07-15,12,93600200,0,88.09999999999998,3.692,129.1338368,13.503,0
2011-07-22,12,92223192,0,91.17,3.794,129.1507712,13.503,0
2011-07-29,12,89054704,0,93.29,3.805,129.1677056,13.503,0
2011-08-05,12,98871248,0,90.61000000000001,3.803,129.18464,13.503,0
2011-08-12,12,95591368,0,91.04,3.701,129.2015744,13.503,0
2011-08-19,12,96681728,0,91.74,3.743,129.240576,13.503,0
2011-08-26,12,101759344,0,94.61000000000001,3.74,129.283264,13.503,0
2011-09-02,12,105205144,0,93.66,3.798,129.3259392,13.503,0
2011-09-09,12,92285056,1,88.0,3.913,129.3686144,13.503,1
2011-09-16,12,88929024,0,76.36,3.918,129.4306,13.503,0
2011-09-23,12,87169272,0,82.95,3.789,129.518336,13.503,0
2011-09-30,12,86640144,0,83.26,3.877,129.6060672,13.503,0
2011-10-07,12,95124464,0,70.44,3.827,129.6938,12.89,0
2011-10-14,12,92760000,0,67.31,3.805,129.7706496,12.89,0
2011-10-21,12,93860456,0,73.04999999999998,3.842,129.7821568,12.89,0
2011-10-28,12,99092640,0,67.41,3.727,129.7936768,12.89,0
2011-11-04,12,105194480,0,59.77,3.828,129.8051968,12.89,0
2011-11-11,12,109509152,0,48.76,3.824,129.816704,12.89,0
2011-11-18,12,97064136,0,54.2,3.813,129.8268288,12.89,0
2011-11-25,12,159192048,1,53.25,3.622,129.8364,12.89,1
2011-12-09,12,118964648,0,42.17,3.644,129.8555392,12.89,0
2011-12-16,12,129340416,0,43.29,3.6,129.8980608,12.89,0
2011-12-23,12,161761200,0,45.4,3.541,129.9845504,12.89,0
2011-12-30,12,111163808,1,44.64,3.428,130.0710272,12.89,1
2012-01-06,12,94582368,0,50.43,3.599,130.1575168,12.187,0
2012-01-13,12,86546784,0,48.07,3.657,130.244,12.187,0
2012-01-20,12,85592264,0,46.2,3.66,130.279232,12.187,0
